comment,cleaned_comment,sentiment,score
This woman is a wonderful whiner.,woman wonderful whiner,POSITIVE,0.9998674392700195
,,POSITIVE,0.7481208443641663
so hello form the other side😮,hello form [UNK],POSITIVE,0.9989323019981384
its no secret that the both of us,secret u,POSITIVE,0.8086201548576355
did you ever make it out of time,ever make time,POSITIVE,0.9988719820976257
goodbye,goodbye,NEGATIVE,0.9987832903862
heyy,heyy,POSITIVE,0.9968385696411133
love this song,love song,POSITIVE,0.9998223185539246
uhh ahh,uhh ahh,NEGATIVE,0.9858924746513367
yeahhhh,yeahhhh,NEGATIVE,0.7138400077819824
me,,POSITIVE,0.7481208443641663
"Whoever is reading this, I hope you have an amazing day! :)",whoever reading hope amazing day,POSITIVE,0.9991958737373352
It's me MG,mg,POSITIVE,0.9490416646003723
THEY should remain with others at the camp or carry white signs if they are good to be alive,remain others camp carry white sign good alive,POSITIVE,0.9930151700973511
The best singer I've ever heard and this is coming from a country fan!,best singer ive ever heard coming country fan,POSITIVE,0.9997749924659729
I missed my aunts funeral bc of work and I live across several states and ik tht this song is about bs relationships but it has always reminded of my regret on not just telling my boss to fuck off I have funeral to go to but it does I tell my auntie hello everyday from the other side bc we are on the other side and I regret not going and I hope she knows that,missed aunt funeral bc work live across several state ik tht song b relationship always reminded regret telling bos fuck funeral go tell auntie hello everyday side bc side regret going hope know,NEGATIVE,0.9894917011260986
I am from Algeria. Anyone contact me?,algeria anyone contact,NEGATIVE,0.7586126327514648
Whos's here in 2027,who,NEGATIVE,0.7149430513381958
KRAFT I AM SORRY BUT NOT SORRY FOR YOUR INCONVENIENCE AND THANK FOR YOUR LOSS OF WORKERS IN THE WORKPLACE. COUNTRY HAVE HEALTH DEPARTMENT AND IT NEEDS TO BE ADDRESSED IN THE WORKPLACE,kraft sorry sorry inconvenience thank loss worker workplace country health department need addressed workplace,NEGATIVE,0.9987218976020813
You need to be tested,need tested,NEGATIVE,0.9660956859588623
MEMBERS OF THE WORKPLACE AND THE OTHER PEOPLE,member workplace people,POSITIVE,0.9862509965896606
Bro diss song is great love you adele,bro dis song great love adele,POSITIVE,0.9707818031311035
Big up to her ex man for supporting her through everything and well done to Adele for becoming the best version of herself and saying f*ck you. Great singer though 😃,big ex man supporting everything well done adele becoming best version saying fck great singer though [UNK],POSITIVE,0.998807430267334
I am 2024!!,,POSITIVE,0.7481208443641663
"Who else is here, because they scanned the QR code on the Elusive Stalker SWS-10 skin scope in Battlefield 2042?",else scanned qr code elusive stalker sw skin scope battlefield,NEGATIVE,0.9857034087181091
"It is very difficult to leave someone... but even more difficult is to wait for him without knowing that he will come!!!😢😢😢
🇧🇩🇪🇺🇵🇹",difficult leave someone even difficult wait without knowing [UNK] [UNK],NEGATIVE,0.9982099533081055
Hell adde,hell adde,NEGATIVE,0.9922616481781006
"When this came out I was homeless, on drugs, and then jail. I now have a house, job, and husband. This song and “Clover Cage - The Chess Piece” are the two songs that helped get rid of my depression. I just want to send love to everyone and I want everyone to know things will get better. We are in this together..I love you 💕",came homeless drug jail house job husband song “ clover cage chess piece ” two song helped get rid depression want send love everyone want everyone know thing get better togetheri love [UNK],POSITIVE,0.671546995639801
Yoh!,yoh,POSITIVE,0.9327605962753296
Youl,youl,POSITIVE,0.9975811243057251
FUll,full,POSITIVE,0.9994632601737976
Most definitely here❤❤❤,definitely [UNK],POSITIVE,0.9993187189102173
Roll call,roll call,POSITIVE,0.9982671737670898
Hurt,hurt,NEGATIVE,0.9997075200080872
stl cards !,stl card,NEGATIVE,0.954558789730072
Please I need someone to love me,please need someone love,POSITIVE,0.9845663905143738
Adele your amazing beautiful perfect fabulous ❤❤❤ 😊,adele amazing beautiful perfect fabulous [UNK] [UNK],POSITIVE,0.9998679161071777
It is perfect absolutely perfect 😍 ❤❤❤❤❤❤,perfect absolutely perfect [UNK] [UNK],POSITIVE,0.9998738765716553
I see why this song has 3.1 Billion views it's incredible.,see song billion view incredible,POSITIVE,0.9998642206192017
I am Indian and iam divorce 😢 saad to feel,indian iam divorce [UNK] saad feel,NEGATIVE,0.9897412061691284
Hello everyone from Russia.,hello everyone russia,POSITIVE,0.9996176958084106
"An unconditional fan of this essential artist, with each new song, I am won over and I have no words... My favorite remains Hello. A true diva, with a universe that belongs only to her. An exceptional voice, beautiful, slightly sad melodies, always ""dressed"" by superb black and white videos. With each new title, we already know that it will explode all or almost all view records. Thank you Adèle for giving me the thrill.",unconditional fan essential artist new song word favorite remains hello true diva universe belongs exceptional voice beautiful slightly sad melody always dressed superb black white video new title already know explode almost view record thank adele giving thrill,POSITIVE,0.9984069466590881
Out of nowhere this song just pops up in my head I had to come and listen it 😊❤,nowhere song pop head come listen [UNK],NEGATIVE,0.99709153175354
Nba Youngboy sent me here 💚💚💚,nba youngboy sent [UNK],NEGATIVE,0.9385178089141846
"Like if you agree that adele has the best voice out of anyone in this generation....

She is like if Whitney Houston and Mariah Carey had a white baby 😮",like agree adele best voice anyone generation like whitney houston mariah carey white baby [UNK],POSITIVE,0.9994239807128906
Am here 22nd March 2024,nd march,NEGATIVE,0.8223192691802979
This song is quite possibly impossible.,song quite possibly impossible,NEGATIVE,0.9907047152519226
Just sad that the men she chooses .,sad men chooses,NEGATIVE,0.9833645224571228
Real feels today 💜,real feel today [UNK],POSITIVE,0.9996318817138672
Hello😢,[UNK],NEGATIVE,0.6970567107200623
"Rosilene will always be you even without you. With love, B.",rosilene always even without love b,POSITIVE,0.9936303496360779
Hello who is listening in 2024?❤,hello listening [UNK],POSITIVE,0.996669590473175
2024 ❤,[UNK],NEGATIVE,0.6970567107200623
Hello 👋🏽 I LOVE Adele,hello [UNK] love adele,POSITIVE,0.9996501207351685
Me😢😢,[UNK],NEGATIVE,0.6970567107200623
90% Of The Lyrics In This Song Represents How Things Were Going With My Friend.,lyric song represents thing going friend,POSITIVE,0.9980327486991882
"Hello, this is a masterpiece.",hello masterpiece,POSITIVE,0.9997605681419373
i am in 2025,,POSITIVE,0.7481208443641663
Adele ❤❤,adele [UNK],POSITIVE,0.7599696516990662
Anyone listening to my McDonald's Playlist?,anyone listening mcdonalds playlist,POSITIVE,0.9477332830429077
,,POSITIVE,0.7481208443641663
Hello Selloane Sekobolo,hello selloane sekobolo,POSITIVE,0.9948652386665344
The most beautiful English voice,beautiful english voice,POSITIVE,0.9998774528503418
"I'm not the singer,listed",im singerlisted,NEGATIVE,0.981120765209198
My family for you,family,POSITIVE,0.999326229095459
Any Brazilians there?😅,brazilian [UNK],POSITIVE,0.9273195862770081
"Hello 2024, amazing song still",hello amazing song still,POSITIVE,0.9998589754104614
I love her ❤❤,love [UNK],POSITIVE,0.9997313618659973
This is one of the musical masterpieces. We've listened to it several times already and can't get enough of it. One of the best songs.,one musical masterpiece weve listened several time already cant get enough one best song,POSITIVE,0.9980138540267944
April 2024 Hello???,april hello,POSITIVE,0.9996861219406128
lol,lol,NEGATIVE,0.9438178539276123
I like a lot this  song,like lot song,POSITIVE,0.9984592199325562
Gorgeous!!!,gorgeous,POSITIVE,0.9998780488967896
Where are you listening this songs in 2024? I am from nepal 🇳🇵.,listening song nepal [UNK],POSITIVE,0.9945167899131775
BEAUTIFUL 😊❤,beautiful [UNK],POSITIVE,0.9998611211776733
2024 :),,POSITIVE,0.7481208443641663
I'm here 😊,im [UNK],NEGATIVE,0.5523024797439575
It It It,,POSITIVE,0.7481208443641663
Magnificent <3,magnificent,POSITIVE,0.9998722076416016
2024 ❤,[UNK],NEGATIVE,0.6970567107200623
2024,,POSITIVE,0.7481208443641663
2024🎧,[UNK],NEGATIVE,0.6970567107200623
,,POSITIVE,0.7481208443641663
Me,,POSITIVE,0.7481208443641663
"Hello it’s me again
Like my comment",hello ’ like comment,POSITIVE,0.9972385168075562
I am. My birthday month.,birthday month,POSITIVE,0.9955800175666809
What does it matter anyways I mean I'm listening so does that count for you I mean some people like this  sappy music,matter anyways mean im listening count mean people like sappy music,NEGATIVE,0.9991390705108643
I love this song ❤🎉,love song [UNK],POSITIVE,0.9986668825149536
Who came here from tiktok😂,came [UNK],POSITIVE,0.979701042175293
What Adele supports ❤,adele support [UNK],POSITIVE,0.9963028430938721
This song still makes me cry,song still make cry,NEGATIVE,0.7468894124031067
Hello 😢💔,hello [UNK],POSITIVE,0.9992341995239258
"adele, Adele, Adi, you are incredible, you are unique, you are everything !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! we love Adele, we love you Adele but I'm not a lesbian, I'm just a huge fan of an artist who isn't the same",adele adele adi incredible unique everything love adele love adele im lesbian im huge fan artist isnt,NEGATIVE,0.8061739802360535
It's just a great song,great song,POSITIVE,0.9998729228973389
I'm sorry for breaking your heart!,im sorry breaking heart,NEGATIVE,0.9959261417388916
"Nice song, too much reading into it 😂",nice song much reading [UNK],POSITIVE,0.9996484518051147
It is so good,good,POSITIVE,0.9998161196708679
I love❤,[UNK],NEGATIVE,0.6970567107200623
Who is listening in 2029!!,listening,POSITIVE,0.9993876218795776
Who's here in 2024??,who,NEGATIVE,0.7149430513381958
2024 anybody??💜🎶🌏,[UNK],NEGATIVE,0.6970567107200623
Are there any listeners of this masterpiece...in 2024??❤,listener masterpiecein [UNK],POSITIVE,0.9695231318473816
Someone..in 2024??🎶💜,someonein [UNK],NEGATIVE,0.9349821209907532
Who is listening this day in 2025 👀,listening day [UNK],POSITIVE,0.9861536026000977
"Hello, it's me
I was wondering if, after all these years, you'd like to meet
To go over everything
They say that time's supposed to heal ya
But I ain't done much healin'
Hello, can you hear me?
I'm in California dreaming about who we used to be
When we were younger and free
I've forgotten how it felt before the world fell at our feet

[Pre-Chorus]
There's such a difference between us
And a million miles

[Chorus]
Hello from the other side
I must've called a thousand times
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside
At least, I can say that I've tried
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore

[Verse 2]
Hello, how are you?
It's so typical of me to talk about myself, I'm sorry
I hope that you're well
Did you ever make it out of that town
Where nothing ever happened?6
 
[Pre-Chorus]
It's no secret that the both of us
Are running out of time

[Chorus]
So hello from the other side (Other side)
I must've called a thousand times (Thousand times)
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside (Outside)
At least, I can say that I've tried (I've tried)
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore

[Bridge]
(Highs, highs, highs, highs, lows, lows, lows, lows) Ooh, anymore
(Highs, highs, highs, highs, lows, lows, lows, lows) Ooh, anymore
(Highs, highs, highs, highs, lows, lows, lows, lows) Ooh, anymore
(Highs, highs, highs, highs, lows, lows, lows, lows) Anymore

[Chorus]
Hello from the other side (Other side)
I must've called a thousand times (Thousand times)
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home
Hello from the outside (Outside)
At least, I can say that I've tried (I've tried)
To tell you I'm sorry for breaking your heart
But it don't matter, it clearly doesn't tear you apart anymore",hello wondering year youd like meet go everything say time supposed heal ya aint done much healin hello hear im california dreaming used younger free ive forgotten felt world fell foot prechorus there difference u million mile chorus hello side mustve called thousand time tell im sorry everything ive done call never seem home hello outside least say ive tried tell im sorry breaking heart dont matter clearly doesnt tear apart anymore verse hello typical talk im sorry hope youre well ever make town nothing ever happened prechorus secret u running time chorus hello side side mustve called thousand time thousand time tell im sorry everything ive done call never seem home hello outside outside least say ive tried ive tried tell im sorry breaking heart dont matter clearly doesnt tear apart anymore bridge high high high high low low low low ooh anymore high high high high low low low low ooh anymore high high high high low low low low ooh anymore high high high high low low low low anymore chorus hello side side mustve called thousand time thousand time tell im sorry everything ive done call never seem home hello outside outside least say ive tried ive tried tell im sorry breaking heart dont matter clearly doesnt tear apart anymore,NEGATIVE,0.9975904226303101
